CategoryID,CategoryName,Level,LeafCategory,ParentCategory,L1_id,L1_name,L2_id,L2_name,L3_id,L3_name,L4_id,L4_name,L5_id,L5_name,L6_id,L6_name,L7_id,L7_name
121627,Teethers,3,TRUE,20400,2984,Baby,20400,Feeding,121627,Teethers,,,,,,,,
20405,Other Baby Feeding,3,TRUE,20400,2984,Baby,20400,Feeding,20405,Other Baby Feeding,,,,,,,,
117388,Keepsakes &amp; Baby Announcements,2,,2984,2984,Baby,117388,Keepsakes &amp; Baby Announcements,,,,,,,,,,
117389,Baby Books &amp; Albums,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,117389,Baby Books &amp; Albums,,,,,,,,
117390,Baby Boxes,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,117390,Baby Boxes,,,,,,,,
117392,Baby Picture Frames,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,117392,Baby Picture Frames,,,,,,,,
117391,Birth Announcements &amp; Cards,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,117391,Birth Announcements &amp; Cards,,,,,,,,
162037,Handprint Kits,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,162037,Handprint Kits,,,,,,,,
162038,Tooth Fairy Pillows,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,162038,Tooth Fairy Pillows,,,,,,,,
146532,Other Baby Keepsakes,3,TRUE,117388,2984,Baby,117388,Keepsakes &amp; Baby Announcements,146532,Other Baby Keepsakes,,,,,,,,
20416,Nursery Bedding,2,,2984,2984,Baby,20416,Nursery Bedding,,,,,,,,,,
162040,Nursery Bedding Sets,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,162040,Nursery Bedding Sets,,,,,,,,
180907,Bed Pillows,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,180907,Bed Pillows,,,,,,,,
3081,Blankets &amp; Throws,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,3081,Blankets &amp; Throws,,,,,,,,
20417,Mesh Liners,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,20417,Mesh Liners,,,,,,,,
180905,Canopies &amp; Netting,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,180905,Canopies &amp; Netting,,,,,,,,
52345,Cribskirts &amp; Dust Ruffles,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,52345,Cribskirts &amp; Dust Ruffles,,,,,,,,
180906,Decorative Nursery Pillows,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,180906,Decorative Nursery Pillows,,,,,,,,
134278,Duvet Covers &amp; Sets,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,134278,Duvet Covers &amp; Sets,,,,,,,,
18646,Duvet Inserts,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,18646,Duvet Inserts,,,,,,,,
162041,Mattress Pads &amp; Covers,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,162041,Mattress Pads &amp; Covers,,,,,,,,
124327,Pillowcases &amp; Shams,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,124327,Pillowcases &amp; Shams,,,,,,,,
180908,Quilts &amp; Coverlets,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,180908,Quilts &amp; Coverlets,,,,,,,,
180909,Sheets &amp; Sets,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,180909,Sheets &amp; Sets,,,,,,,,
100989,Sleeping Bags &amp; Sleepsacks,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,100989,Sleeping Bags &amp; Sleepsacks,,,,,,,,
20421,Other Nursery Bedding,3,TRUE,20416,2984,Baby,20416,Nursery Bedding,20421,Other Nursery Bedding,,,,,,,,
66697,Nursery Décor,2,,2984,2984,Baby,66697,Nursery Décor,,,,,,,,,,
117398,Boxes &amp; Storage,3,TRUE,66697,2984,Baby,66697,Nursery Décor,117398,Boxes &amp; Storage,,,,,,,,
20428,Lamps &amp; Shades,3,TRUE,66697,2984,Baby,66697,Nursery Décor,20428,Lamps &amp; Shades,,,,,,,,
37632,Mats &amp; Rugs,3,TRUE,66697,2984,Baby,66697,Nursery Décor,37632,Mats &amp; Rugs,,,,,,,,
20429,Mobiles,3,TRUE,66697,2984,Baby,66697,Nursery Décor,20429,Mobiles,,,,,,,,
121153,Night Lights,3,TRUE,66697,2984,Baby,66697,Nursery Décor,121153,Night Lights,,,,,,,,
33235,Picture Frames,3,TRUE,66697,2984,Baby,66697,Nursery Décor,33235,Picture Frames,,,,,,,,
37633,Wall Décor,3,,66697,2984,Baby,66697,Nursery Décor,37633,Wall Décor,,,,,,,,
37634,Art &amp; Prints,4,TRUE,37633,2984,Baby,66697,Nursery Décor,37633,Wall Décor,37634,Art &amp; Prints,,,,,,
180505,Wall Decals &amp; Vinyl Art,4,TRUE,37633,2984,Baby,66697,Nursery Décor,37633,Wall Décor,180505,Wall Decals &amp; Vinyl Art,,,,,,
37635,Wall Hangings,4,TRUE,37633,2984,Baby,66697,Nursery Décor,37633,Wall Décor,37635,Wall Hangings,,,,,,
37636,Wallpaper Borders,4,TRUE,37633,2984,Baby,66697,Nursery Décor,37633,Wall Décor,37636,Wallpaper Borders,,,,,,
20430,Other Nursery Wall Décor,4,TRUE,37633,2984,Baby,66697,Nursery Décor,37633,Wall Décor,20430,Other Nursery Wall Décor,,,,,,
146534,Wall Letters,3,TRUE,66697,2984,Baby,66697,Nursery Décor,146534,Wall Letters,,,,,,,,
20431,Window Treatments,3,TRUE,66697,2984,Baby,66697,Nursery Décor,20431,Window Treatments,,,,,,,,
98473,Other Nursery Décor,3,TRUE,66697,2984,Baby,66697,Nursery Décor,98473,Other Nursery Décor,,,,,,,,
20422,Nursery Furniture,2,,2984,2984,Baby,20422,Nursery Furniture,,,,,,,,,,
121152,Bedside Sleepers,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,121152,Bedside Sleepers,,,,,,,,
134279,Baby Dressers,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,134279,Baby Dressers,,,,,,,,
20423,Bassinets &amp; Cradles,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,20423,Bassinets &amp; Cradles,,,,,,,,
20424,Changing Tables,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,20424,Changing Tables,,,,,,,,
2985,Cribs,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,2985,Cribs,,,,,,,,
117035,Crib Mattresses,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,117035,Crib Mattresses,,,,,,,,
94931,Moses Baskets,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,94931,Moses Baskets,,,,,,,,
20425,Nursery Furniture Sets,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,20425,Nursery Furniture Sets,,,,,,,,
66690,"Rockers, Gliders",3,TRUE,20422,2984,Baby,20422,Nursery Furniture,66690,"Rockers, Gliders",,,,,,,,
20426,Other Nursery Furniture,3,TRUE,20422,2984,Baby,20422,Nursery Furniture,20426,Other Nursery Furniture,,,,,,,,
37631,Potty Training,2,TRUE,2984,2984,Baby,37631,Potty Training,,,,,,,,,,
66698,Strollers &amp; Accessories,2,,2984,2984,Baby,66698,Strollers &amp; Accessories,,,,,,,,,,
66700,Strollers,3,TRUE,66698,2984,Baby,66698,Strollers &amp; Accessories,66700,Strollers,,,,,,,,
180911,Stroller Accessories,3,,66698,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,,,,,,,,
180912,Bassinets,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,180912,Bassinets,,,,,,
116554,"Covers, Canopies &amp; Umbrellas",4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,116554,"Covers, Canopies &amp; Umbrellas",,,,,,
180913,Cup Holders &amp; Snack Trays,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,180913,Cup Holders &amp; Snack Trays,,,,,,
116553,Footmuffs,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,116553,Footmuffs,,,,,,
180914,Hooks,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,180914,Hooks,,,,,,
180915,Organizers &amp; Nets,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,180915,Organizers &amp; Nets,,,,,,
180916,Seat Liners,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,180916,Seat Liners,,,,,,
112378,Stroller Boards,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,112378,Stroller Boards,,,,,,
180917,Other Stroller Accessories,4,TRUE,180911,2984,Baby,66698,Strollers &amp; Accessories,180911,Stroller Accessories,180917,Other Stroller Accessories,,,,,,
121634,Stroller Parts,3,TRUE,66698,2984,Baby,66698,Strollers &amp; Accessories,121634,Stroller Parts,,,,,,,,
2989,Other Strollers,3,TRUE,66698,2984,Baby,66698,Strollers &amp; Accessories,2989,Other Strollers,,,,,,,,
19068,Toys for Baby,2,,2984,2984,Baby,19068,Toys for Baby,,,,,,,,,,
131082,"Baby Gyms, Play Mats &amp; Jigsaw Mats",3,TRUE,19068,2984,Baby,19068,Toys for Baby,131082,"Baby Gyms, Play Mats &amp; Jigsaw Mats",,,,,,,,
100225,Blocks &amp; Sorters,3,TRUE,19068,2984,Baby,19068,Toys for Baby,100225,Blocks &amp; Sorters,,,,,,,,
100226,Crib Toys,3,TRUE,19068,2984,Baby,19068,Toys for Baby,100226,Crib Toys,,,,,,,,
100227,Developmental Baby Toys,3,TRUE,19068,2984,Baby,19068,Toys for Baby,100227,Developmental Baby Toys,,,,,,,,
131084,Plush Baby Toys,3,TRUE,19068,2984,Baby,19068,Toys for Baby,131084,Plush Baby Toys,,,,,,,,
131081,Rattles,3,TRUE,19068,2984,Baby,19068,Toys for Baby,131081,Rattles,,,,,,,,
179013,Other Toys for Baby,3,TRUE,19068,2984,Baby,19068,Toys for Baby,179013,Other Toys for Baby,,,,,,,,
1261,Other Baby,2,TRUE,2984,2984,Baby,1261,Other Baby,,,,,,,,,,
48757,Wholesale Lots,2,TRUE,2984,2984,Baby,48757,Wholesale Lots,,,,,,,,,,
267,Books &amp; Magazines,1,,267,267,Books &amp; Magazines,,,,,,,,,,,,
45110,Accessories,2,,267,267,Books &amp; Magazines,45110,Accessories,,,,,,,,,,
45113,Book Covers,3,TRUE,45110,267,Books &amp; Magazines,45110,Accessories,45113,Book Covers,,,,,,,,
120869,Book Lights,3,TRUE,45110,267,Books &amp; Magazines,45110,Accessories,120869,Book Lights,,,,,,,,
48831,Book Plates,3,TRUE,45110,267,Books &amp; Magazines,45110,Accessories,48831,Book Plates,,,,,,,,
162028,Book Stands &amp; Holders,3,TRUE,45110,267,Books &amp; Magazines,45110,Accessories,162028,Book Stands &amp; Holders,,,,,,,,
45114,Bookmarks,3,TRUE,45110,267,Books &amp; Magazines,45110,Accessories,45114,Bookmarks,,,,,,,,
29223,Antiquarian &amp; Collectible,2,TRUE,267,267,Books &amp; Magazines,29223,Antiquarian &amp; Collectible,,,,,,,,,,
29792,Audiobooks,2,TRUE,267,267,Books &amp; Magazines,29792,Audiobooks,,,,,,,,,,
261186,Books,2,TRUE,267,267,Books &amp; Magazines,261186,Books,,,,,,,,,,
118254,Catalogs,2,TRUE,267,267,Books &amp; Magazines,118254,Catalogs,,,,,,,,,,
280,Magazines,2,TRUE,267,267,Books &amp; Magazines,280,Magazines,,,,,,,,,,
184644,"Textbooks, Education &amp; Reference",2,,267,267,Books &amp; Magazines,184644,"Textbooks, Education &amp; Reference",,,,,,,,,,
171273,Dictionaries &amp; Reference,3,TRUE,184644,267,Books &amp; Magazines,184644,"Textbooks, Education &amp; Reference",171273,Dictionaries &amp; Reference,,,,,,,,
11442,Language Courses,3,TRUE,184644,267,Books &amp; Magazines,184644,"Textbooks, Education &amp; Reference",11442,Language Courses,,,,,,,,
69496,Maps &amp; Atlases,3,TRUE,184644,267,Books &amp; Magazines,184644,"Textbooks, Education &amp; Reference",69496,Maps &amp; Atlases,,,,,,,,
171223,Study Guides &amp; Test Prep,3,TRUE,184644,267,Books &amp; Magazines,184644,"Textbooks, Education &amp; Reference",171223,Study Guides &amp; Test Prep,,,,,,,,
1105,Textbooks,3,TRUE,184644,267,Books &amp; Magazines,184644,"Textbooks, Education &amp; Reference",1105,Textbooks,,,,,,,,
12576,Business &amp; Industrial,1,,12576,12576,Business &amp; Industrial,,,,,,,,,,,,
109471,"Adhesives, Sealants &amp; Tapes",2,,12576,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",,,,,,,,,,
109475,Adhesive Tapes,3,TRUE,109471,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",109475,Adhesive Tapes,,,,,,,,
183746,"Glues, Epoxies &amp; Cements",3,,109471,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183746,"Glues, Epoxies &amp; Cements",,,,,,,,
183857,Multi-Component Epoxies,4,TRUE,183746,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183746,"Glues, Epoxies &amp; Cements",183857,Multi-Component Epoxies,,,,,,
183968,Hot Glue Sticks,4,TRUE,183746,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183746,"Glues, Epoxies &amp; Cements",183968,Hot Glue Sticks,,,,,,
184079,Liquid Glues &amp; Cements,4,TRUE,183746,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183746,"Glues, Epoxies &amp; Cements",184079,Liquid Glues &amp; Cements,,,,,,
184190,Spray Adhesives,4,TRUE,183746,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183746,"Glues, Epoxies &amp; Cements",184190,Spray Adhesives,,,,,,
184293,Conductive Wire Glue Pastes,4,TRUE,183746,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183746,"Glues, Epoxies &amp; Cements",184293,Conductive Wire Glue Pastes,,,,,,
184304,"Caulks, Sealants &amp; Removers",3,,109471,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",184304,"Caulks, Sealants &amp; Removers",,,,,,,,
184315,Caulks &amp; Sealants,4,TRUE,184304,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",184304,"Caulks, Sealants &amp; Removers",184315,Caulks &amp; Sealants,,,,,,
184326,Threadlockers,4,TRUE,184304,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",184304,"Caulks, Sealants &amp; Removers",184326,Threadlockers,,,,,,
183747,Liquid &amp; Spray Caulk Removers,4,TRUE,184304,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",184304,"Caulks, Sealants &amp; Removers",183747,Liquid &amp; Spray Caulk Removers,,,,,,
183758,Caulking Tips &amp; Caps,4,TRUE,184304,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",184304,"Caulks, Sealants &amp; Removers",183758,Caulking Tips &amp; Caps,,,,,,
183769,Caulk Removing Tools,4,TRUE,184304,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",184304,"Caulks, Sealants &amp; Removers",183769,Caulk Removing Tools,,,,,,
183780,Adhesive Guns &amp; Dispensers,3,,109471,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,,,,,,,,
183791,Glue Guns,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183791,Glue Guns,,,,,,
183802,Caulk Guns,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183802,Caulk Guns,,,,,,
183813,Glue Dispensing Syringes,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183813,Glue Dispensing Syringes,,,,,,
183824,Glue Syringe Tips,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183824,Glue Syringe Tips,,,,,,
183835,Hot Glue Dispensers,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183835,Hot Glue Dispensers,,,,,,
183846,Tape Guns &amp; Dispensers,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183846,Tape Guns &amp; Dispensers,,,,,,
183858,Solder Paste Dispensers,4,TRUE,183780,12576,Business &amp; Industrial,109471,"Adhesives, Sealants &amp; Tapes",183780,Adhesive Guns &amp; Dispensers,183858,Solder Paste Dispensers,,,,,,
11748,Agriculture &amp; Forestry,2,,12576,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,,,,,,,,,,
61787,Forestry Equipment &amp; Supplies,3,,11748,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,61787,Forestry Equipment &amp; Supplies,,,,,,,,
61788,Equipment,4,TRUE,61787,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,61787,Forestry Equipment &amp; Supplies,61788,Equipment,,,,,,
57111,Supplies &amp; Tools,4,TRUE,61787,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,61787,Forestry Equipment &amp; Supplies,57111,Supplies &amp; Tools,,,,,,
61790,Other Forestry Equipment,4,TRUE,61787,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,61787,Forestry Equipment &amp; Supplies,61790,Other Forestry Equipment,,,,,,
159685,GPS &amp; Guidance Equipment,3,TRUE,11748,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,159685,GPS &amp; Guidance Equipment,,,,,,,,
46526,Livestock Supplies,3,,11748,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,,,,,,,,
113991,Animal Feed,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,113991,Animal Feed,,,,,,
53059,Animal Health &amp; Veterinary,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,53059,Animal Health &amp; Veterinary,,,,,,
46527,Beekeeping,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,46527,Beekeeping,,,,,,
46531,Beef Cattle,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,46531,Beef Cattle,,,,,,
46528,Dairy Cattle,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,46528,Dairy Cattle,,,,,,
46529,Fencing,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,46529,Fencing,,,,,,
61586,Horse,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,61586,Horse,,,,,,
66901,Pig/Hog,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,66901,Pig/Hog,,,,,,
46532,Poultry,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,46532,Poultry,,,,,,
56976,Sheep &amp; Goat,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,56976,Sheep &amp; Goat,,,,,,
11751,Other Livestock Supplies,4,TRUE,46526,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,46526,Livestock Supplies,11751,Other Livestock Supplies,,,,,,
1269,Other Agriculture &amp; Forestry,3,TRUE,11748,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,1269,Other Agriculture &amp; Forestry,,,,,,,,
45013,Wholesale Lots,3,TRUE,11748,12576,Business &amp; Industrial,11748,Agriculture &amp; Forestry,45013,Wholesale Lots,,,,,,,,
41498,Building Materials &amp; Supplies,2,,12576,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,,,,,,,,,,
260848,"Cement, Concrete &amp; Masonry",3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260848,"Cement, Concrete &amp; Masonry",,,,,,,,
112389,Concrete Blocks &amp; Bricks,4,TRUE,260848,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260848,"Cement, Concrete &amp; Masonry",112389,Concrete Blocks &amp; Bricks,,,,,,
260849,"Cement, Concrete, Mortar &amp; Stucco Mix",4,TRUE,260848,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260848,"Cement, Concrete &amp; Masonry",260849,"Cement, Concrete, Mortar &amp; Stucco Mix",,,,,,
40502,"Rock, Gravel &amp; Sand",4,TRUE,260848,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260848,"Cement, Concrete &amp; Masonry",40502,"Rock, Gravel &amp; Sand",,,,,,
260850,Pavers &amp; Stepping Stones,4,TRUE,260848,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260848,"Cement, Concrete &amp; Masonry",260850,Pavers &amp; Stepping Stones,,,,,,
260845,Commercial Ceiling Tiles &amp; Supplies,3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260845,Commercial Ceiling Tiles &amp; Supplies,,,,,,,,
260846,Ceiling Grids &amp; Suspension Systems,4,TRUE,260845,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260845,Commercial Ceiling Tiles &amp; Supplies,260846,Ceiling Grids &amp; Suspension Systems,,,,,,
260847,Ceiling Suspension Hardware &amp; Accessories,4,TRUE,260845,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260845,Commercial Ceiling Tiles &amp; Supplies,260847,Ceiling Suspension Hardware &amp; Accessories,,,,,,
105994,Commercial Ceiling Tiles,4,TRUE,260845,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260845,Commercial Ceiling Tiles &amp; Supplies,105994,Commercial Ceiling Tiles,,,,,,
260851,Commercial Doors &amp; Door Hardware,3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260851,Commercial Doors &amp; Door Hardware,,,,,,,,
58142,Commercial Doors,4,TRUE,260851,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260851,Commercial Doors &amp; Door Hardware,58142,Commercial Doors,,,,,,
260852,Commercial Door Frames,4,TRUE,260851,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260851,Commercial Doors &amp; Door Hardware,260852,Commercial Door Frames,,,,,,
124511,Commercial Door Hardware,4,TRUE,260851,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260851,Commercial Doors &amp; Door Hardware,124511,Commercial Door Hardware,,,,,,
260856,Commercial Flooring &amp; Tiles,3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,,,,,,,,
105992,Commercial Flooring &amp; Carpet,4,TRUE,260856,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,105992,Commercial Flooring &amp; Carpet,,,,,,
260857,Commercial Floor Care,4,TRUE,260856,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,260857,Commercial Floor Care,,,,,,
260858,Commercial Floor &amp; Wall Tiles,4,TRUE,260856,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,260858,Commercial Floor &amp; Wall Tiles,,,,,,
260859,Commercial Floor &amp; Wall Tile Accessories,4,TRUE,260856,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,260859,Commercial Floor &amp; Wall Tile Accessories,,,,,,
260860,Commercial Floor Transitions,4,TRUE,260856,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,260860,Commercial Floor Transitions,,,,,,
260861,Commercial Flooring Underlayment,4,TRUE,260856,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260856,Commercial Flooring &amp; Tiles,260861,Commercial Flooring Underlayment,,,,,,
260853,Drywall Construction,3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260853,Drywall Construction,,,,,,,,
34936,Drywall Panels,4,TRUE,260853,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260853,Drywall Construction,34936,Drywall Panels,,,,,,
260854,Drywall Plaster &amp; Joint Compounds,4,TRUE,260853,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260853,Drywall Construction,260854,Drywall Plaster &amp; Joint Compounds,,,,,,
260855,Drywall Tape &amp; Accessories,4,TRUE,260853,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260853,Drywall Construction,260855,Drywall Tape &amp; Accessories,,,,,,
46544,"Industrial Paint, Coatings &amp; Supplies",3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",,,,,,,,
260905,"Brushes, Rollers &amp; Trays",4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260905,"Brushes, Rollers &amp; Trays",,,,,,
260875,Industrial Coatings &amp; Sealants,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260875,Industrial Coatings &amp; Sealants,,,,,,
260876,Industrial Paints,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260876,Industrial Paints,,,,,,
260877,Paint Mixers &amp; Shakers,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260877,Paint Mixers &amp; Shakers,,,,,,
71403,Paint Sprayers &amp; Striping Machines,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",71403,Paint Sprayers &amp; Striping Machines,,,,,,
260878,Paint Sprayer Parts,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260878,Paint Sprayer Parts,,,,,,
260879,Paint Strippers &amp; Removers,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260879,Paint Strippers &amp; Removers,,,,,,
260906,Plastic Sheeting &amp; Drop Cloths,4,TRUE,46544,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,46544,"Industrial Paint, Coatings &amp; Supplies",260906,Plastic Sheeting &amp; Drop Cloths,,,,,,
260880,Industrial Plumbing &amp; Fixtures,3,,41498,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260880,Industrial Plumbing &amp; Fixtures,,,,,,,,
260881,Drain Components,4,TRUE,260880,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260880,Industrial Plumbing &amp; Fixtures,260881,Drain Components,,,,,,
63897,Faucets,4,TRUE,260880,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260880,Industrial Plumbing &amp; Fixtures,63897,Faucets,,,,,,
260882,Faucet Accessories,4,TRUE,260880,12576,Business &amp; Industrial,41498,Building Materials &amp; Supplies,260880,Industrial Plumbing &amp; Fixtures,260882,Faucet Accessories,,,,,,
